Date,Average Difficulty,Active Addresses Count,Average Transaction Fees,Transactions Count,Block Count,Block Size (bytes)
4/12/2022,1.30079E+16,531997,13.38392267,1112524,6446,598401063
4/13/2022,1.32778E+16,511891,14.17132819,1067983,6312,585925949
4/14/2022,1.32212E+16,553039,13.92327646,1117285,6408,595816358
4/15/2022,1.31221E+16,550350,11.42039772,1110994,6421,570389415
4/16/2022,1.3088E+16,548321,10.92094181,1059286,6404,562322615
4/17/2022,1.34565E+16,528864,8.63517916,1043251,6431,589320361
4/18/2022,1.35929E+16,555386,10.79429217,1103439,6350,589809943
4/19/2022,1.35267E+16,651248,11.21304285,1214496,6409,592824350
4/20/2022,1.32253E+16,655982,18.55579316,1241534,6424,627294937
4/21/2022,1.34911E+16,544778,16.60911846,1119925,6290,574187980
4/22/2022,1.3417E+16,572977,14.89303894,1144822,6414,605378675
4/23/2022,1.36531E+16,540860,9.638003033,1051478,6371,574260323
4/24/2022,1.36073E+16,559201,9.578762681,1071778,6373,610588770
4/25/2022,1.35834E+16,559294,14.66377293,1149227,6342,602492050
4/26/2022,1.33153E+16,564644,12.0491399,1125250,6320,568196729
4/27/2022,1.32044E+16,572914,13.53016614,1161504,6381,622361465
4/28/2022,1.33488E+16,567859,13.83569038,1155514,6348,575988145
4/29/2022,1.33176E+16,556136,12.84796818,1168081,6376,565874226
4/30/2022,1.3623E+16,555824,11.11143856,1211671,6348,541334173
5/1/2022,1.38265E+16,516315,200.2716771,1154787,6381,559897361
5/2/2022,1.37705E+16,508840,17.77124327,1112065,6358,548989651
5/3/2022,1.40164E+16,508628,16.02748535,1077506,6337,572265708
5/4/2022,1.39307E+16,557483,13.4496337,1102254,6258,564689128
5/5/2022,1.38567E+16,593852,14.99501966,1187804,6295,585115842
5/6/2022,1.38078E+16,557020,13.10390811,1116562,6305,582334502
5/7/2022,1.37692E+16,536754,8.260690477,1051489,6258,521147201
5/8/2022,1.39833E+16,560545,6.512954332,1087198,6333,506546533
5/9/2022,1.44327E+16,558480,12.33964976,1158340,6195,567458824
5/10/2022,1.40009E+16,576971,11.8876219,1202934,6208,610255339
5/11/2022,1.43447E+16,520755,24.73088371,1210708,6338,633727772
5/12/2022,1.41997E+16,658063,31.20404623,1327755,6188,612391576
5/13/2022,1.446E+16,695592,11.75372952,1342405,6367,563548041
5/14/2022,1.40744E+16,567898,7.096355812,1139785,6237,542396873
5/15/2022,1.43652E+16,549378,5.19536428,1089441,6289,554796754
5/16/2022,1.42295E+16,573393,4.935235979,1124352,6288,567469633
5/17/2022,1.41777E+16,546737,6.726466067,1135718,6285,652462534
5/18/2022,1.44488E+16,605318,4.785374202,1177913,6246,560905478
5/19/2022,1.45624E+16,538887,5.244258933,1093367,6112,571705821
5/20/2022,1.46342E+16,525098,5.374964145,1112811,6154,573935114
5/21/2022,1.47018E+16,539738,4.269319778,1094539,6160,605546135
5/22/2022,1.43386E+16,512641,4.619288991,1055644,6122,618169231
5/23/2022,1.44062E+16,516479,5.00085554,1085863,6219,588202960
5/24/2022,1.46095E+16,529362,5.417414958,1100715,6074,598500287
5/25/2022,1.43666E+16,508395,6.325360428,1094639,6165,633978416
5/26/2022,1.42455E+16,474790,8.062977614,1071180,6092,687245210
5/27/2022,1.45721E+16,494940,6.816254501,1093469,6218,618243706
5/28/2022,1.42938E+16,540980,3.731228866,1069802,6166,593458267
5/29/2022,1.4529E+16,525080,3.809360018,1065407,6157,690445079
